TransactionID,isFraud
3758554,0.026879275
3758555,0.05076287
3758556,0.032458875
3758557,0.031117892
3758558,0.015874619
3758559,0.08574131
3758560,0.53096837
3758561,0.0675712
3758562,0.047920145
3758563,0.008041852
3758564,0.022267802
3758565,0.068747655
3758566,0.90785074
3758567,0.02016914
3758568,0.06779448
3758569,0.021502994
3758570,0.34699425
3758571,0.1467273
3758572,0.035998445
3758573,0.02770624
3758574,0.024284784
3758575,0.071583465
3758576,0.044918295
3758577,0.02040102
3758578,0.093514815
3758579,0.017430998
3758580,0.03649685
3758581,0.009857328
3758582,0.23377119
3758583,0.014508521
3758584,0.07002997
3758585,0.038306862
3758586,0.020938497
3758587,0.02655416
3758588,0.013737571
3758589,0.015238129
3758590,0.023968186
3758591,0.02382966
3758592,0.07054356
3758593,0.03615547
3758594,0.09221827
3758595,0.048377775
3758596,0.038601488
3758597,0.05342848
3758598,0.017329799
3758599,0.02359887
3758600,0.051436156
3758601,0.043836072
3758602,0.047062233
3758603,0.13552193
3758604,0.029741934
3758605,0.016665384
3758606,0.03774391
3758607,0.009443478
3758608,0.058130123
3758609,0.08827649
3758610,0.5070046
3758611,0.061219625
3758612,0.023799712
3758613,0.16752492
3758614,0.031012852
3758615,0.011427929
3758616,0.054498915
3758617,0.867707
3758618,0.058478378
3758619,0.024989938
3758620,0.020242913
3758621,0.38405445
3758622,0.04960253
3758623,0.17478344
3758624,0.15506844
3758625,0.045370743
3758626,0.06056499
3758627,0.12242045
3758628,0.036871567
3758629,0.066215284
3758630,0.07123255
3758631,0.033535093
3758632,0.018384334
3758633,0.017887985
3758634,0.019337814
3758635,0.2381126
3758636,0.04619021
3758637,0.08800507
3758638,0.3936758
3758639,0.10744719
3758640,0.0963267
3758641,0.060103983
3758642,0.018290095
3758643,0.023794495
3758644,0.01488512
3758645,0.117167614
3758646,0.02833785
3758647,0.039451607
3758648,0.31797048
3758649,0.04534519
3758650,0.015612047
3758651,0.0077437996
3758652,0.060508024
3758653,0.08759026
3758654,0.69864523
3758655,0.033642452
3758656,0.06180938
3758657,0.040992007
3758658,0.050203357
3758659,0.080729455
3758660,0.028632728
3758661,0.011364585
3758662,0.02625636
3758663,0.30489662
3758664,0.088475704
3758665,0.2112656
3758666,0.19761732
3758667,0.09235944
3758668,0.070614435
3758669,0.03554466
3758670,0.024024745
3758671,0.009331055
3758672,0.11184644
3758673,0.03561842
3758674,0.040646665
3758675,0.03517223
3758676,0.01353323
3758677,0.006178732
3758678,0.2217715
3758679,0.01294688
3758680,0.040954478
3758681,0.1206942
3758682,0.23002024
3758683,0.017960725
3758684,0.23549022
3758685,0.05652463
3758686,0.08198462
3758687,0.013759935
3758688,0.034574907
3758689,0.028431272
3758690,0.1047697
3758691,0.15511174
3758692,0.019235838
3758693,0.018496908
3758694,0.0673139
3758695,0.06612676
3758696,0.16895856
3758697,0.03306937
3758698,0.1206942
3758699,0.15392254
3758700,0.032728154
3758701,0.024910124
3758702,0.12862591
3758703,0.9802255
3758704,0.04309472
3758705,0.016087983
3758706,0.018138567
3758707,0.9544621
3758708,0.096459925
3758709,0.053581126
3758710,0.0845574
3758711,0.13931717
3758712,0.9787526
3758713,0.06296977
3758714,0.9814415
3758715,0.030781124
3758716,0.043649152
3758717,0.011088473
3758718,0.07607136
3758719,0.10237408
3758720,0.024755266
3758721,0.117876224
3758722,0.61396164
3758723,0.036375564
3758724,0.1598229
3758725,0.15196745
3758726,0.01001333
3758727,0.057785448
3758728,0.064896196
3758729,0.43648836
3758730,0.060890906
3758731,0.01585998
3758732,0.09159034
3758733,0.21102512
3758734,0.17403068
3758735,0.048932254
3758736,0.015439666
3758737,0.013597305
3758738,0.029048154
3758739,0.13119926
3758740,0.027266257
3758741,0.055388365
3758742,0.008295556
3758743,0.04396616
3758744,0.0146735795
3758745,0.18161502
3758746,0.097404085
3758747,0.027684975
3758748,0.12227087
3758749,0.061683394
3758750,0.039031997
3758751,0.33015347
3758752,0.18587899
3758753,0.12691279
3758754,0.04419201
3758755,0.054268133
3758756,0.029272335
3758757,0.04980842
3758758,0.12690438
3758759,0.024505937
3758760,0.10668694
3758761,0.19293346
3758762,0.020694777
3758763,0.11613979
3758764,0.01006422
3758765,0.0957216
3758766,0.04142771
3758767,0.015002926
3758768,0.06889357
3758769,0.1331408
3758770,0.07368289
3758771,0.0592047
3758772,0.09522982
3758773,0.10378237
3758774,0.23824596
3758775,0.4923423
3758776,0.0521786
3758777,0.010502953
3758778,0.03499994
3758779,0.028175566
3758780,0.124960765
3758781,0.074693665
3758782,0.31394714
3758783,0.13839829
3758784,0.115876995
3758785,0.550091
3758786,0.06847393
3758787,0.021349914
3758788,0.1460214
3758789,0.75108117
3758790,0.12405751
3758791,0.036380317
3758792,0.059256606
3758793,0.071405634
3758794,0.14372808
3758795,0.77129817
3758796,0.05032757
3758797,0.05159529
3758798,0.023935623
3758799,0.06658582
3758800,0.0056417105
3758801,0.09837566
3758802,0.019790467
3758803,0.01693697
3758804,0.12064746
3758805,0.055223763
3758806,0.0474452
3758807,0.024521137
3758808,0.032836728
3758809,0.08364899
3758810,0.06170741
3758811,0.043820385
3758812,0.110497676
3758813,0.24818978
3758814,0.0077322884
3758815,0.18649712
3758816,0.0957989
3758817,0.034765672
3758818,0.07545838
3758819,0.012273506
3758820,0.15256326
3758821,0.022398967
3758822,0.050222665
3758823,0.030899288
3758824,0.03848879
3758825,0.15905075
3758826,0.010831837
3758827,0.2668897
3758828,0.023156228
3758829,0.013391935
3758830,0.021276833
3758831,0.061279904
3758832,0.12689866
3758833,0.031581797
3758834,0.3279228
3758835,0.12635371
3758836,0.012267936
3758837,0.048103396
3758838,0.031986535
3758839,0.06803781
3758840,0.03672537
3758841,0.09781237
3758842,0.16018473
3758843,0.031019537
3758844,0.12015836
3758845,0.008250951
3758846,0.064323515
3758847,0.07016018
3758848,0.0938503
3758849,0.045044724
3758850,0.42691407
3758851,0.045965195
3758852,0.31763023
3758853,0.014667913
3758854,0.107640326
3758855,0.020334201
3758856,0.030097747
3758857,0.09295839
3758858,0.069269076
3758859,0.036023207
3758860,0.024018714
3758861,0.101131976
3758862,0.02464763
3758863,0.015646733
3758864,0.019868383
3758865,0.023881916
3758866,0.07256626
3758867,0.052149467
3758868,0.056130327
3758869,0.054159146
3758870,0.032652393
3758871,0.04101308
3758872,0.13188694
3758873,0.01755761
3758874,0.18291792
3758875,0.008108581
3758876,0.05257286
3758877,0.7979363
3758878,0.03428562
3758879,0.0349718
3758880,0.117657594
3758881,0.7759558
3758882,0.051438946
3758883,0.29002494
3758884,0.06383165
3758885,0.04372527
3758886,0.074116565
3758887,0.007147924
3758888,0.025433779
3758889,0.06333628
3758890,0.07879747
3758891,0.017355697
3758892,0.05275568
3758893,0.06359956
3758894,0.068277664
3758895,0.030134387
3758896,0.02786974
3758897,0.31425524
3758898,0.112432055
3758899,0.13231555
3758900,0.018924702
3758901,0.10005749
3758902,0.043445513
3758903,0.14243452
3758904,0.019756723
3758905,0.02638037
3758906,0.014772251
3758907,0.021963593
3758908,0.038653284
3758909,0.109109536
3758910,0.116669476
3758911,0.13025661
3758912,0.076584265
3758913,0.42691407
3758914,0.03701675
3758915,0.19692822
3758916,0.2012487
3758917,0.04762413
3758918,0.059592742
3758919,0.027390236
3758920,0.45686775
3758921,0.043271992
3758922,0.043548103
3758923,0.03297482
3758924,0.039301325
3758925,0.26289955
3758926,0.028078822
3758927,0.15228052
3758928,0.02117215
3758929,0.2549734
3758930,0.025757276
3758931,0.030435124
3758932,0.0051580225
3758933,0.19705
3758934,0.19998026
3758935,0.5424592
3758936,0.12712318
3758937,0.013561703
3758938,0.021045543
3758939,0.048522446
3758940,0.04618268
3758941,0.10821762
3758942,0.11344196
3758943,0.023342023
3758944,0.031059045
3758945,0.21008998
3758946,0.05743063
3758947,0.05546872
3758948,0.0109846005
3758949,0.02237574
3758950,0.019999372
3758951,0.005688555
3758952,0.028993474
3758953,0.053782146
3758954,0.08670103
3758955,0.011536689
3758956,0.04989954
3758957,0.079417296
3758958,0.023449298
3758959,0.23108728
3758960,0.034963127
3758961,0.04054231
3758962,0.08933288
3758963,0.05592094
3758964,0.02719441
3758965,0.014685448
3758966,0.03274825
3758967,0.0117773935
3758968,0.08905713
3758969,0.022266516
3758970,0.012052241
3758971,0.014975237
3758972,0.01361575
3758973,0.011130585
3758974,0.1424123
3758975,0.01820064
3758976,0.021468924
3758977,0.14455616
3758978,0.020819094
3758979,0.105460875
3758980,0.019058876
3758981,0.32268673
3758982,0.0711965
3758983,0.15042292
3758984,0.05146373
3758985,0.03280153
3758986,0.05623655
3758987,0.040019494
3758988,0.076814815
3758989,0.08529622
3758990,0.013267999
3758991,0.06575719
3758992,0.06878651
3758993,0.032564927
3758994,0.03819026
3758995,0.05949593
3758996,0.05035692
3758997,0.049484704
3758998,0.11489562
3758999,0.013703817
3759000,0.08835164
3759001,0.03835733
3759002,0.03229138
3759003,0.37151143
3759004,0.060462326
3759005,0.035142858
3759006,0.02712715
3759007,0.18876873
3759008,0.08299516
3759009,0.02675223
3759010,0.114498585
3759011,0.011982847
3759012,0.13326572
3759013,0.03913066
3759014,0.028311871
3759015,0.22273538
3759016,0.3897508
3759017,0.40877703
3759018,0.012152114
3759019,0.03120914
3759020,0.066754706
3759021,0.109461464
3759022,0.19681767
3759023,0.02745484
3759024,0.021494774
3759025,0.037993774
3759026,0.03920962
3759027,0.06263957
3759028,0.09848183
3759029,0.018168105
3759030,0.28151956
3759031,0.040504884
3759032,0.17620248
3759033,0.024595032
3759034,0.02154914
3759035,0.06148869
3759036,0.41725513
3759037,0.024585692
3759038,0.027643071
3759039,0.13109352
3759040,0.09322032
3759041,0.041029908
3759042,0.0211439
3759043,0.017259374
3759044,0.04437667
3759045,0.027558517
3759046,0.06602912
3759047,0.03044298
3759048,0.19149593
3759049,0.008065165
3759050,0.02080803
3759051,0.04970436
3759052,0.059606347
3759053,0.026567057
3759054,0.031622127
3759055,0.08518997
3759056,0.16808829
3759057,0.06378885
3759058,0.050176986
3759059,0.0134551665
3759060,0.05738356
3759061,0.21661843
3759062,0.045972336
3759063,0.018879462
3759064,0.07249045
3759065,0.17524697
3759066,0.024989333
3759067,0.036190163
3759068,0.044733014
3759069,0.15897712
3759070,0.093721434
3759071,0.18488488
3759072,0.06034514
3759073,0.027664563
3759074,0.11203599
3759075,0.03505257
3759076,0.08508019
3759077,0.13891616
3759078,0.060207315
3759079,0.058361206
3759080,0.100925826
3759081,0.024455074
3759082,0.027659912
3759083,0.095051184
3759084,0.058004268
3759085,0.060160603
3759086,0.019188827
3759087,0.027184717
3759088,0.037489258
3759089,0.015626205
3759090,0.06981168
3759091,0.03495863
3759092,0.12688714
3759093,0.029914966
3759094,0.091064155
3759095,0.009445007
3759096,0.04638229
3759097,0.16340353
3759098,0.19147117
3759099,0.010404195
3759100,0.010908885
3759101,0.12237768
3759102,0.61576575
3759103,0.004989942
3759104,0.01805719
3759105,0.05699517
3759106,0.017883763
3759107,0.023879852
3759108,0.40440178
3759109,0.005880938
3759110,0.027300188
3759111,0.07111144
3759112,0.019489475
3759113,0.014887666
3759114,0.013498117
3759115,0.005379613
3759116,0.010008306
3759117,0.036460023
3759118,0.8681983
3759119,0.032194734
3759120,0.96851367
3759121,0.026177872
3759122,0.007821315
3759123,0.016039431
3759124,0.0261625
3759125,0.064792
3759126,0.0918594
3759127,0.08513107
3759128,0.27901337
3759129,0.160483
3759130,0.7790252
3759131,0.1106222
3759132,0.09348339
3759133,0.021889504
3759134,0.083902575
3759135,0.0187781
3759136,0.17294875
3759137,0.044654306
3759138,0.04224682
3759139,0.010226328
3759140,0.01460597
3759141,0.030795347
3759142,0.00983603
3759143,0.00956767
3759144,0.054224852
3759145,0.029903611
3759146,0.038377695
3759147,0.01630231
3759148,0.02435664
3759149,0.5015834
3759150,0.034116663
3759151,0.028877338
3759152,0.19543299
3759153,0.0233346
3759154,0.052445132
3759155,0.72287035
3759156,0.17077523
3759157,0.01309744
3759158,0.060350824
3759159,0.054433376
3759160,0.014701714
3759161,0.042487282
3759162,0.02323646
3759163,0.08191457
3759164,0.05093653
3759165,0.1410548
3759166,0.03107946
3759167,0.057699874
3759168,0.012781899
3759169,0.034742203
3759170,0.08028461
3759171,0.10980993
3759172,0.095235795
3759173,0.05263757
3759174,0.023664428
3759175,0.3144
3759176,0.030822307
3759177,0.023670886
3759178,0.0082866
3759179,0.043760296
3759180,0.0366333
3759181,0.5956604
3759182,0.027831312
3759183,0.017464727
3759184,0.023868341
3759185,0.18765904
3759186,0.695906
3759187,0.014620918
3759188,0.10344459
3759189,0.06246713
3759190,0.03323342
3759191,0.02491628
3759192,0.056735557
3759193,0.017171115
3759194,0.039203916
3759195,0.014766715
3759196,0.011530127
3759197,0.030359076
3759198,0.07072042
3759199,0.03149859
3759200,0.03866537
3759201,0.007810714
3759202,0.06115023
3759203,0.010730844
3759204,0.01858549
3759205,0.06936314
3759206,0.02622352
3759207,0.014576316
3759208,0.069389634
3759209,0.07833293
3759210,0.037654642
3759211,0.040950105
3759212,0.070367195
3759213,0.12238962
3759214,0.020894509
3759215,0.05261921
3759216,0.011848732
3759217,0.35177016
3759218,0.0067906296
3759219,0.40990293
3759220,0.03897166
3759221,0.39787784
3759222,0.05401342
3759223,0.08583933
3759224,0.012632773
3759225,0.070479065
3759226,0.020600948
3759227,0.7712848
3759228,0.08385274
3759229,0.035188176
3759230,0.33596164
3759231,0.11544977
3759232,0.022450794
3759233,0.10241384
3759234,0.035741717
3759235,0.083917126
3759236,0.029596535
3759237,0.15074065
3759238,0.12774692
3759239,0.52585167
3759240,0.3253222
3759241,0.024388509
3759242,0.17119493
3759243,0.023236522
3759244,0.038533293
3759245,0.050287493
3759246,0.04931211
3759247,0.037070666
3759248,0.032097567
3759249,0.07639898
3759250,0.09018523
3759251,0.02503411
3759252,0.011949585
3759253,0.022831682
3759254,0.1195931
3759255,0.011264283
3759256,0.22519946
3759257,0.030227115
3759258,0.33931524
3759259,0.027568191
3759260,0.055463366
3759261,0.54705566
3759262,0.06341651
3759263,0.04828601
3759264,0.27853838
3759265,0.067278
3759266,0.121835835
3759267,0.019578736
3759268,0.008195337
3759269,0.55676717
3759270,0.018728344
3759271,0.02729332
3759272,0.23377463
3759273,0.14628884
3759274,0.021234857
3759275,0.06960881
3759276,0.021361
3759277,0.042230997
3759278,0.01223611
3759279,0.40749973
3759280,0.03970423
3759281,0.03596662
3759282,0.062245086
3759283,0.062514804
3759284,0.01663574
3759285,0.19884619
3759286,0.17267556
3759287,0.07146532
3759288,0.054893933
3759289,0.79464626
3759290,0.05247834
3759291,0.1424295
3759292,0.087221794
3759293,0.06749595
3759294,0.02539602
3759295,0.07725775
3759296,0.0183598
3759297,0.24083802
3759298,0.07948696
3759299,0.05478375
3759300,0.033383895
3759301,0.015635287
3759302,0.028391829
3759303,0.020136915
3759304,0.18186125
3759305,0.011358453
3759306,0.08035299
3759307,0.024804156
3759308,0.022623802
3759309,0.08786484
3759310,0.055655584
3759311,0.3205886
3759312,0.054336336
3759313,0.024411954
3759314,0.23037668
3759315,0.010642374
3759316,0.21367066
3759317,0.083661616
3759318,0.092242084
3759319,0.05917735
3759320,0.01683829
3759321,0.08067664
3759322,0.022693189
3759323,0.06313192
3759324,0.1913677
3759325,0.252711
3759326,0.041998915
3759327,0.02367984
3759328,0.3114103
3759329,0.02937293
3759330,0.14577849
3759331,0.06771417
3759332,0.0719147
3759333,0.025637941
3759334,0.05057087
3759335,0.053482413
3759336,0.01531788
3759337,0.043586187
3759338,0.017178053
3759339,0.02259524
3759340,0.05777004
3759341,0.09968721
3759342,0.1770271
3759343,0.09959732
3759344,0.25677645
3759345,0.022258772
3759346,0.058226857
3759347,0.043271333
3759348,0.015445089
3759349,0.017694969
3759350,0.051324412
3759351,0.05796715
3759352,0.05807433
3759353,0.06287215
3759354,0.7543438
3759355,0.012183294
3759356,0.06708969
3759357,0.18260649
3759358,0.029832663
3759359,0.015379775
3759360,0.022687119
3759361,0.06374127
3759362,0.04917217
3759363,0.19453983
3759364,0.10188281
3759365,0.24405007
3759366,0.047872856
3759367,0.1833366
3759368,0.060139652
3759369,0.044374418
3759370,0.41829464
3759371,0.066870116
3759372,0.0113874525
3759373,0.12967776
3759374,0.019312598
3759375,0.07237141
3759376,0.036437985
3759377,0.14171484
3759378,0.056360647
3759379,0.082350954
3759380,0.022789724
3759381,0.062086474
3759382,0.11462889
3759383,0.13452998
3759384,0.042129714
3759385,0.043345734
3759386,0.019290892
3759387,0.075570434
3759388,0.04993291
3759389,0.065511584
3759390,0.012641871
3759391,0.03425725
3759392,0.052447394
3759393,0.051647183
3759394,0.04355465
3759395,0.028027555
3759396,0.03199928
3759397,0.03659798
3759398,0.04069131
3759399,0.01694033
3759400,0.074469805
3759401,0.029389296
3759402,0.090900265
3759403,0.040979348
3759404,0.014139493
3759405,0.02975136
3759406,0.39885035
3759407,0.008481084
3759408,0.019569261
3759409,0.119008094
3759410,0.016793622
3759411,0.117769785
3759412,0.02983574
3759413,0.04077489
3759414,0.02056177
3759415,0.02900533
3759416,0.06796889
3759417,0.01378939
3759418,0.4984669
3759419,0.021556903
3759420,0.13741039
3759421,0.5902819
3759422,0.08995696
3759423,0.026284026
3759424,0.028404064
3759425,0.06139723
3759426,0.55556905
3759427,0.020682393
3759428,0.028062984
3759429,0.013774905
3759430,0.20309278
3759431,0.0515506
3759432,0.10220217
3759433,0.07323581
3759434,0.28541023
3759435,0.052707106
3759436,0.02601793
3759437,0.017586948
3759438,0.05115805
3759439,0.033900607
3759440,0.041189313
3759441,0.030117668
3759442,0.022336222
3759443,0.096697964
3759444,0.052874345
3759445,0.08448558
3759446,0.060313366
3759447,0.031748507
3759448,0.009583809
3759449,0.0297101
3759450,0.020832451
3759451,0.083079346
3759452,0.039016217
3759453,0.0283137
3759454,0.06674744
3759455,0.04785737
3759456,0.019553065
3759457,0.044659667
3759458,0.036465902
3759459,0.05156296
3759460,0.05613538
3759461,0.023025993
3759462,0.07981132
3759463,0.055494152
3759464,0.104220234
3759465,0.06366985
3759466,0.013515888
3759467,0.035137676
3759468,0.03738916
3759469,0.06559602
3759470,0.15831739
3759471,0.17054878
3759472,0.25293416
3759473,0.11919244
3759474,0.1462072
3759475,0.0491225
3759476,0.06727283
3759477,0.03284996
3759478,0.12971729
3759479,0.11438149
3759480,0.00996411
3759481,0.013447048
3759482,0.020586925
3759483,0.057527874
3759484,0.19468223
3759485,0.056763206
3759486,0.017778326
3759487,0.19618876
3759488,0.11936975
3759489,0.06316112
3759490,0.19673836
3759491,0.1706459
3759492,0.04709588
3759493,0.034534547
3759494,0.026792658
3759495,0.6183129
3759496,0.037877247
3759497,0.16618094
3759498,0.6183129
3759499,0.035511523
3759500,0.060364816
3759501,0.029153962
3759502,0.13956715
3759503,0.024665743
3759504,0.060330544
3759505,0.030956656
3759506,0.029392404
3759507,0.16332844
3759508,0.022897713
3759509,0.027163107
3759510,0.021098206
3759511,0.619084
3759512,0.06724342
3759513,0.5053562
3759514,0.619084
3759515,0.23321232
3759516,0.024511006
3759517,0.23462974
3759518,0.05371624
3759519,0.39732355
3759520,0.008559569
3759521,0.09364977
3759522,0.04685684
3759523,0.01724433
3759524,0.17601043
3759525,0.113937646
3759526,0.05344803
3759527,0.014322826
3759528,0.036437858
3759529,0.20726922
3759530,0.02914299
3759531,0.08899416
3759532,0.066533215
3759533,0.015942035
3759534,0.045285664
3759535,0.022557523
3759536,0.13326061
3759537,0.99399346
3759538,0.9942082
3759539,0.9936706
3759540,0.017328126
3759541,0.07189081
3759542,0.044014625
3759543,0.022885969
3759544,0.24947067
3759545,0.24584693
3759546,0.09215203
3759547,0.102296166
3759548,0.07264074
3759549,0.060202483
3759550,0.042569704
3759551,0.07033114
3759552,0.17869046
3759553,0.078042805
3759554,0.021357484
3759555,0.015000072
3759556,0.030903824
3759557,0.28842154
3759558,0.09053183
3759559,0.35659683
3759560,0.35659683
3759561,0.3699506
3759562,0.29073575
3759563,0.5795974
3759564,0.044593636
3759565,0.15003955
3759566,0.029846998
3759567,0.050520416
3759568,0.060661647
3759569,0.013123711
3759570,0.04843686
3759571,0.039757323
3759572,0.011602321
3759573,0.062440272
3759574,0.20175686
3759575,0.06370188
3759576,0.13077445
3759577,0.038761888
3759578,0.068165235
3759579,0.08146297
3759580,0.42792585
3759581,0.54415953
3759582,0.024367176
3759583,0.05100598
3759584,0.0153535
3759585,0.11051321
3759586,0.04483714
3759587,0.20846711
3759588,0.03734802
3759589,0.030826986
3759590,0.18884128
3759591,0.02372524
3759592,0.011297753
3759593,0.15073104
3759594,0.079213075
3759595,0.06701777
3759596,0.022417983
3759597,0.0504759
3759598,0.033620812
3759599,0.032484323
3759600,0.046703056
3759601,0.032669924
3759602,0.020170622
3759603,0.045003816
3759604,0.38400334
3759605,0.17927034
3759606,0.019104177
3759607,0.07249761
3759608,0.013108497
3759609,0.034682985
3759610,0.008289599
3759611,0.021842256
3759612,0.013716571
3759613,0.14143287
3759614,0.26987958
3759615,0.089026645
3759616,0.03018771
3759617,0.039217684
3759618,0.038735006
3759619,0.061525557
3759620,0.031189268
3759621,0.24892363
3759622,0.20067492
3759623,0.06792336
3759624,0.05972186
3759625,0.15559423
3759626,0.11295077
3759627,0.062289014
3759628,0.027952261
3759629,0.30970618
3759630,0.053281933
3759631,0.030309562
3759632,0.03184341
3759633,0.019893344
3759634,0.042365685
3759635,0.009089211
3759636,0.096661106
3759637,0.02604097
3759638,0.045453735
3759639,0.021936359
3759640,0.12773408
3759641,0.062915586
3759642,0.009748239
3759643,0.11800921
3759644,0.019612063
3759645,0.012000655
3759646,0.05553758
3759647,0.02628433
3759648,0.054735325
3759649,0.22916025
3759650,0.1517896
3759651,0.05036499
3759652,0.02355351
3759653,0.02091225
3759654,0.018549277
3759655,0.099347696
3759656,0.0113129
3759657,0.11757911
3759658,0.023562953
3759659,0.9511108
3759660,0.081795074
3759661,0.023701826
3759662,0.039949805
3759663,0.059550274
3759664,0.012906111
3759665,0.05425221
3759666,0.032658037
3759667,0.046223205
3759668,0.052701585
3759669,0.07966707
3759670,0.024282733
3759671,0.018003298
3759672,0.037710767
3759673,0.03551937
3759674,0.06591761
3759675,0.07990536
3759676,0.015254501
3759677,0.10912555
3759678,0.1271036
3759679,0.0057834205
3759680,0.036404558
3759681,0.049058277
3759682,0.020148963
3759683,0.10655905
3759684,0.12622537
3759685,0.12694992
3759686,0.06918738
3759687,0.015020899
3759688,0.06605141
3759689,0.22643611
3759690,0.09718294
3759691,0.1888711
3759692,0.008516427
3759693,0.21774095
3759694,0.023619536
3759695,0.026190337
3759696,0.056843277
3759697,0.01390115
3759698,0.1286753
3759699,0.1853962
3759700,0.08645693
3759701,0.02292136
3759702,0.18230408
3759703,0.4665968
3759704,0.12884955
3759705,0.043631326
3759706,0.14340137
3759707,0.047026135
3759708,0.044602573
3759709,0.014527133
3759710,0.00339301
3759711,0.18464768
3759712,0.019991957
3759713,0.047726348
3759714,0.02548641
3759715,0.06937761
3759716,0.007070089
3759717,0.17936409
3759718,0.013172855
3759719,0.16935302
3759720,0.30280307
3759721,0.050510537
3759722,0.04352793
3759723,0.32522732
3759724,0.068766996
3759725,0.03831549
3759726,0.02309933
3759727,0.22327578
3759728,0.011967919
3759729,0.03129734
3759730,0.050216377
3759731,0.07981796
3759732,0.058356594
3759733,0.042898808
3759734,0.05349312
3759735,0.052829757
3759736,0.041581582
3759737,0.040863615
3759738,0.08806616
3759739,0.035686065
3759740,0.06849238
3759741,0.02329955
3759742,0.116216406
3759743,0.024516542
3759744,0.02818986
3759745,0.04377281
3759746,0.040358856
3759747,0.13529536
3759748,0.01068265
3759749,0.15934613
3759750,0.074701756
3759751,0.2731176
3759752,0.172515
3759753,0.03465563
3759754,0.01779651
3759755,0.005588006
3759756,0.04441268
3759757,0.0073175286
3759758,0.09904011
3759759,0.05820261
3759760,0.044753682
3759761,0.03145516
3759762,0.06720286
3759763,0.025251161
3759764,0.28791618
3759765,0.075359024
3759766,0.10866397
3759767,0.16319686
3759768,0.03275938
3759769,0.06052722
3759770,0.03650989
3759771,0.046300028
3759772,0.08640783
3759773,0.019922415
3759774,0.032424122
3759775,0.09092879
3759776,0.045974605
3759777,0.08685484
3759778,0.11804739
3759779,0.012795637
3759780,0.12178288
3759781,0.04503182
3759782,0.067394614
3759783,0.07762809
3759784,0.05785934
3759785,0.050019167
3759786,0.07550848
3759787,0.070578985
3759788,0.20219994
3759789,0.0145945335
3759790,0.045084108
3759791,0.02202443
3759792,0.20266815
3759793,0.40269685
3759794,0.04149101
3759795,0.024721356
3759796,0.048047546
3759797,0.0288182
3759798,0.19670561
3759799,0.059488557
3759800,0.15173149
3759801,0.10493256
3759802,0.07116757
3759803,0.039749324
3759804,0.099662505
3759805,0.020763943
3759806,0.024243876
3759807,0.020326113
3759808,0.1252168
3759809,0.31818855
3759810,0.11614838
3759811,0.44308826
3759812,0.02281904
3759813,0.0853291
3759814,0.046649776
3759815,0.22787437
3759816,0.12212756
3759817,0.01855123
3759818,0.1896121
3759819,0.022602491
3759820,0.11421784
3759821,0.044824786
3759822,0.022979768
3759823,0.098188415
3759824,0.03670522
3759825,0.1540142
3759826,0.08754346
3759827,0.24374378
3759828,0.026623651
3759829,0.077978894
3759830,0.73813343
3759831,0.09498639
3759832,0.17908022
3759833,0.013009005
3759834,0.033793855
3759835,0.09519466
3759836,0.08124205
3759837,0.030338956
3759838,0.13501127
3759839,0.018796628
3759840,0.014408126
3759841,0.05130598
3759842,0.1626062
3759843,0.047152944
3759844,0.18560652
3759845,0.06161344
3759846,0.200078
3759847,0.035768416
3759848,0.015272527
3759849,0.11256272
3759850,0.1874434
3759851,0.120570876
3759852,0.045033813
3759853,0.015814502
3759854,0.022515574
3759855,0.05931696
3759856,0.3640435
3759857,0.037102938
3759858,0.15179925
3759859,0.02719416
3759860,0.14049017
3759861,0.0384568
3759862,0.027661752
3759863,0.124612905
3759864,0.039817605
3759865,0.089562714
3759866,0.059646003
3759867,0.4058581
3759868,0.1545374
3759869,0.027603496
3759870,0.053339694
3759871,0.021803483
3759872,0.035846863
3759873,0.040763915
3759874,0.053955827
3759875,0.009729183
3759876,0.025920395
3759877,0.11163657
3759878,0.041283444
3759879,0.583547
3759880,0.01569925
3759881,0.011227106
3759882,0.14901759
3759883,0.084040284
3759884,0.035786115
3759885,0.02766061
3759886,0.0957393
3759887,0.19674326
3759888,0.012554735
3759889,0.27426034
3759890,0.072013915
3759891,0.024470046
3759892,0.06745967
3759893,0.023181468
3759894,0.043462217
3759895,0.15718614
3759896,0.13599966
3759897,0.046130396
3759898,0.14113022
3759899,0.05560335
3759900,0.07691023
3759901,0.024771238
3759902,0.039069384
3759903,0.05789483
3759904,0.040816527
3759905,0.2320055
3759906,0.07032729
3759907,0.06685195
3759908,0.15309492
3759909,0.036926027
3759910,0.016881643
3759911,0.1548543
3759912,0.0241294
3759913,0.032088026
3759914,0.05259653
3759915,0.05063897
3759916,0.009095758
3759917,0.036308356
3759918,0.055490527
3759919,0.27870607
3759920,0.025828127
3759921,0.059845984
3759922,0.26014212
3759923,0.16004977
3759924,0.029254658
3759925,0.32258913
3759926,0.22445892
3759927,0.36153162
3759928,0.07553025
3759929,0.87248296
3759930,0.07366329
3759931,0.028532742
3759932,0.23027748
3759933,0.2991453
3759934,0.09603969
3759935,0.13477792
3759936,0.49648532
3759937,0.79571617
3759938,0.033515844
3759939,0.09173187
3759940,0.23090304
3759941,0.021776835
3759942,0.106866054
3759943,0.017451035
3759944,0.08811071
3759945,0.2505175
3759946,0.043278974
3759947,0.020291626
3759948,0.04717403
3759949,0.047847874
3759950,0.029688507
3759951,0.014973676
3759952,0.024187451
